Eb_N0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,12.1,12.3,12.4,12.5
0.0,0.1756190005709352,0.1475783255703948,0.12792238714492982,0.11302832169210443,0.17522417789781405,0.1477102510207533,0.1280129865505977,0.11345874834218982,0.24415172889097425,0.21148651054322767,0.1844684962024544,0.17222692703346393,0.2638434302397292,0.23795886214775905,0.22746729202509064
0.25,0.16407520577191329,0.13791073320032704,0.12099296312826714,0.1060529621873049,0.16404007863392628,0.13827646869583904,0.1210834035876093,0.10645589112303844,0.23751873977180393,0.20517840771385593,0.1789877089985237,0.1667895321764584,0.2585764258439096,0.23270711659920984,0.2220505601904304
0.5,0.1509244636197292,0.12792032084269528,0.11380509238596237,0.0991440422466618,0.15113014016522788,0.1283489990831976,0.11399153642604735,0.09936338817617356,0.23045580084152542,0.1988374029950574,0.17355444674598725,0.1612678957668143,0.2534769508754128,0.22747762353626327,0.21681423243547732
0.75,0.1355998125704927,0.11698036313513362,0.10653600007120795,0.09184633959327543,0.1359843037324412,0.1173182830236423,0.1066148374487716,0.09214690709523682,0.2233127529630774,0.19237957272684503,0.16816568946465607,0.1560013682099719,0.24845265751898774,0.2222900923033103,0.211558990067762
1.0,0.11598710754562713,0.10486213631491209,0.09895537295801655,0.08439970423267708,0.11737582159355771,0.1050875222048017,0.09904772077326751,0.08475828714353108,0.2157901412587786,0.18584958082674977,0.1628964598202762,0.15055507235872534,0.2430704170370116,0.2172872567008592,0.206369074639923
1.25,0.09163509992637606,0.08997395187613885,0.09112599484505277,0.0769064975986389,0.0940682502806992,0.09109388768725467,0.09128223908324845,0.07724362275551894,0.2078816078755997,0.17914601953895393,0.1575229613862154,0.14509335871388263,0.2378345661210357,0.2122756790504928,0.2011527741220123
1.5,0.06354022422876064,0.07168479290565327,0.08260678967840708,0.06899430844996815,0.06824726071902232,0.07410761174880377,0.08264064524578824,0.0693363609429459,0.1995119712014689,0.1723801512914707,0.1522160614626368,0.13983398374169823,0.23248332017257756,0.20712009602901216,0.19598288593121566
1.75,0.03675713255742095,0.05102558527216061,0.07281998756403947,0.06056935845448222,0.04248031290809469,0.05485571488335247,0.07326042783264605,0.06107353619970779,0.1906540514146859,0.16546916504859308,0.1467667456312013,0.13442901393514228,0.22720836846047132,0.20212345933326467,0.19088881513779374
2.0,0.017042542937760433,0.030255274156980476,0.06143768223196245,0.05132106649169855,0.021853212432400126,0.035548186803894564,0.06236036565284342,0.05203044394344562,0.18147013271382414,0.15846471836618437,0.14132887393521856,0.1288749524750486,0.2218070544194072,0.19713715414868985,0.1857877507060396
2.25,0.005961281946622009,0.014524992084472978,0.04726809413182881,0.041130381763643,0.008722179624606925,0.019297037621959515,0.04904495510719976,0.04230674352039408,0.17160099640272675,0.15100981779664788,0.13589720114593942,0.12357520513612799,0.21631911463081854,0.19210252928109212,0.18081002862305434
2.5,0.0015670518254031832,0.005358239586790416,0.031325459768141814,0.030158157951957518,0.0026954117917828563,0.008374246117577047,0.03442475417361262,0.03172505083103497,0.16047809147424624,0.14337721523494174,0.13038224048197614,0.11805197926322655,0.21083260535916148,0.18712369457382674,0.17587712940392586
2.75,0.0003191642220721769,0.0015789727998331698,0.017261253081969255,0.019248717938936635,0.0006159170122159788,0.0028569012587277426,0.020504234965902833,0.021151146511636777,0.14806565500509264,0.13533500799182127,0.12483469582123752,0.11236027028504798,0.20535801706193438,0.18226152646964952,0.17087159171393732
3.0,4.9114414651545146e-05,0.0003377609421829561,0.007233170445138722,0.010455171414075523,9.552674176562664e-05,0.0007271794402291878,0.010036347845768658,0.012179262209303064,0.13449354614338993,0.1266126694208886,0.1193052710416325,0.10667682651580752,0.19957729814134526,0.17732592516298357,0.16585588145910185
3.25,4.212077631928629e-06,4.831968302287937e-05,0.0024306072131114187,0.004571137381759828,1.2278603662886287e-05,0.00011682554941386952,0.0038922776245535196,0.005931241091058442,0.11935629281219283,0.11729030847031327,0.11346971563866541,0.10088577608404573,0.19376844572110133,0.1725101693859204,0.16096335460670957
3.5,5.627559100282004e-07,5.960487214993343e-06,0.0006054265547175905,0.001675930058530395,1.6093315480482026e-06,2.7497714351835956e-05,0.0011846269656892103,0.0023274510477106006,0.10277596578966441,0.10725253010761301,0.10754403766900762,0.09512254125928724,0.18794147341972384,0.1677190502893459,0.1562463044979267
3.75,4.29854843177717e-08,1.0728876986988017e-06,8.281103570697418e-05,0.0005011577650366403,1.8447055322315165e-07,4.811738769921899e-06,0.0002582877793163782,0.000824295645252146,0.08505869569916674,0.09626838532149755,0.10139837798453516,0.08914854360660657,0.18194061383799429,0.16305143248786605,0.15154181114887677
4.0,0.0,1.8804917410683223e-07,1.780198848211345e-05,0.00011158032066467538,1.2995611537930979e-08,5.224937728887782e-07,6.341958396752917e-05,0.0002730697876095617,0.06687936863976278,0.0844084462805924,0.09484088837008808,0.08296775678414707,0.1759128923272158,0.1582658765126922,0.14680298539346845
4.25,0.0,8.397164378355402e-08,1.335149136158509e-06,2.1934592951175502e-05,1.9993248519893813e-09,6.797704496763897e-08,6.4373261921928104e-06,7.883737756364528e-05,0.04929688503348681,0.07181179101991407,0.08778557886344476,0.0767367429227559,0.16964516186458029,0.153646101555258,0.14217717047565642
4.5,0.0,4.998312129973453e-09,1.823207853997964e-07,5.828031943549047e-06,0.0,4.998312129973453e-09,1.1862823335206264e-06,2.4159841511439684e-05,0.03364973188933775,0.058718746383971086,0.08029888902876166,0.07005463938893403,0.16328683199627683,0.14893381983624715,0.13744962990937518
4.75,0.0,1.2995611537930979e-08,1.8993586093899123e-08,2.0732129443455105e-06,0.0,0.0,2.226356200164761e-07,9.13941372965646e-06,0.021074057543656197,0.04556879896341564,0.07203177273472876,0.06304542431675332,0.15665511444771238,0.14421804129807014,0.13281284769508755
5.0,0.0,0.0,5.997974555968144e-09,4.5884505353156305e-07,0.0,0.0,1.2995611537930979e-08,2.0939450737889658e-06,0.011904285065784705,0.0333671253221842,0.06251438464247885,0.05557923855808979,0.14982709818686749,0.13959349795086398,0.1281275868514513
5.25,0.0,0.0,2.998987277984072e-09,1.86039449437671e-07,0.0,0.0,0.0,4.1430271789461926e-07,0.0060364635586937915,0.02278670420343095,0.05225185617519191,0.047546885987164764,0.14276686134412642,0.13484132070409408,0.12352863386268817
5.5,0.0,0.0,0.0,7.997299407957525e-08,0.0,0.0,0.0,1.5947263807002059e-07,0.002696206523411522,0.014257803310915543,0.04105233911770802,0.03915261263254534,0.1354367336402905,0.13022981095559802,0.11891728306051785
5.75,0.0,0.0,0.0,2.2992235797877885e-08,0.0,0.0,0.0,3.498818490981418e-08,0.0010952991306271767,0.008154741241739559,0.02993722255918843,0.03041962465778856,0.12782368147664952,0.12543090348906258,0.11430005124429542
6.0,0.0,0.0,0.0,3.498818490981418e-08,0.0,0.0,0.0,9.996624259946907e-09,0.00040197525777915105,0.004236555366091535,0.019775625008742047,0.02192537406428298,0.11982804550696884,0.12067300417456629,0.10951751524931048
6.25,0.0,0.0,0.0,3.998649703978763e-09,0.0,0.0,0.0,0.0,0.0001312896650555867,0.001995253226928305,0.011586392414318393,0.014492725980349147,0.11143742791784128,0.11576680793816098,0.10471733621216918
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.910079613035633e-05,0.0008443228822945237,0.00590644546424407,0.008621248707766371,0.10282062970719544,0.11058960821638063,0.09977760230103416
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585825293828179e-05,0.0003229789338897726,0.002645979484479845,0.004623748615577503,0.09377086170525248,0.10541097797766867,0.09483214632217275
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5347756156392744e-06,0.00010665298456694755,0.0010329921709397796,0.00216977629258331,0.08448505840959578,0.09992001820889107,0.08978464680219066
7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.357741316847949e-07,3.1312426169431695e-05,0.0003356946399484251,0.0008870794439167426,0.0749160127614826,0.09419508944863426,0.08453528544852745
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59675928954903e-08,9.695725869722505e-06,9.044045934216566e-05,0.00032933678691909885,0.06517832506176655,0.08808662320438336,0.07917704586173704
7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8993586093899123e-08,2.431878783717284e-06,2.3683002534240216e-05,0.00011158032066467538,0.05548498338693003,0.08161051410871166,0.07365636313004734
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.998649703978763e-09,5.609870319993735e-07,4.291550794795207e-06,3.989552775902211e-05,0.04608966607284319,0.07459096752535829,0.06794097114933452
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996624259946907e-10,1.667269151047089e-07,1.0023349928886765e-06,1.0776560884707965e-05,0.03722856735954549,0.06716022679733326,0.06193041584173523
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996624259946907e-10,4.098615946578232e-08,2.249240458488054e-07,3.0994533517965384e-06,0.029122622639806008,0.05920782422825201,0.05562151828073481
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996624259946907e-09,5.098278372572923e-08,6.532040783554348e-07,0.021960024363292807,0.05082769709662283,0.049056399242652544
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.998649703978763e-09,5.997974555968144e-09,2.617431342236207e-07,0.015913388239752094,0.042301816184296355,0.042405131296022906
9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9993248519893813e-09,7.49746819496018e-08,0.011020384548382625,0.03370520415701862,0.03565913133925631
9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499493638992036e-08,0.0072983384386893155,0.025650599100490952,0.028970828898730844
9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998987277984072e-09,0.004590528833499273,0.018413772889860368,0.02265016930962617
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996624259946907e-10,0.002733717856284547,0.012305147699283724,0.01688979551873087
10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015192089813575033,0.007642457233901598,0.011949743714944387
10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008139641340794909,0.004382627039440305,0.008022180006078107
10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040515418429381417,0.0023048806694564924,0.005024929141727988
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939145173944501,0.0010887823312721173,0.002933990226708323
11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091729831936513e-05,0.00047064007049587436,0.0016080599774423374
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878290347889002e-05,0.0001885103423195228,0.0008155535973368225
11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7643042156380295e-05,6.8346920065257e-05,0.00038004066482797555
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039960377859921e-06,2.241143192837497e-05,0.00016737048099701307
12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431878783717284e-06,7.152584657992012e-06,7.581739737471532e-05
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.303575292611416e-07,1.9264294678858484e-06,3.0517694540765916e-05
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384194885997337e-07,6.532040783554348e-07,1.2040184174286553e-05
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.697400680159118e-08,1.6164033125405678e-07,3.973658143328895e-06
13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9993248519893813e-08,4.9983121299734534e-08,1.2226640441011986e-06
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.998312129973453e-09,1.2995611537930979e-08,3.4059926942819105e-07
13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9993248519893813e-09,2.998987277984072e-09,1.2385427979206948e-07
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996624259946907e-10,0.0,3.2988860057824795e-08
14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0996286685941597e-08
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998987277984072e-09
14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996624259946907e-10
